sample_id	project	instrument	geo_loc_name	region	seq_region	sample_type
ERS1478656	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478657	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478658	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478659	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478660	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478661	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478662	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478663	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478664	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478665	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478666	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478667	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478668	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478669	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478670	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478671	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478672	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478673	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478674	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478675	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478676	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478677	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478678	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478679	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478680	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478681	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478682	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478683	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478684	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478685	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478686	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478687	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478688	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478689	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478690	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478691	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478692	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478693	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478694	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478695	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478696	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478697	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478698	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478699	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478700	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478701	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478702	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478703	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478704	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478705	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478706	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478707	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478708	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478709	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478710	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478711	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478712	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478713	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478714	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478715	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478716	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478717	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478718	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478719	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478720	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478721	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478722	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478723	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478724	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478725	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478726	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478727	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478728	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478729	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478730	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478731	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478732	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478733	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478734	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478735	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478736	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478737	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478738	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478739	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478740	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478741	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478742	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478743	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478744	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478745	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478746	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478747	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478748	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478749	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478750	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478751	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478752	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478753	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478754	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478755	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478756	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478757	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478758	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478759	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478760	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478761	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478762	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478763	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478764	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478765	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478766	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478767	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478768	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478769	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478770	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478771	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478773	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478774	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478775	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478776	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478777	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478778	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478779	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478780	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478781	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478782	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478783	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478784	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478785	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478786	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478787	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478788	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478789	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478790	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478791	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478792	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1478793	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1479152	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1479153	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1479154	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1479155	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1479156	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS1479157	PRJEB15481	Illumina MiSeq	usa	Europe and Northern America	V4	stool
ERS147976	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147977	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147978	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147979	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147980	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS147981	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS147982	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS147983	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147984	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147985	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS147986	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147987	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147988	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS147989	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147990	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147991	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147992	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147993	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS147994	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147995	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS147996	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS147997	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS147998	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS147999	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148000	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148001	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148002	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148003	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148004	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148005	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148006	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148007	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148008	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148009	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148010	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148011	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148012	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148013	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148014	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148015	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148016	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148017	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148018	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148019	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148020	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148021	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148022	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148023	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148024	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148025	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148026	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148027	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148028	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148029	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148030	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148031	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148032	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148033	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148034	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148035	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148036	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148037	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148038	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148039	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148040	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148041	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148042	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148043	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148044	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148045	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148046	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148047	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148048	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148049	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148050	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148051	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148052	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148053	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148054	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148055	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148056	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148057	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148058	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148059	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148060	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148061	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148062	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148063	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148064	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148065	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148066	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148067	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148068	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148069	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148070	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148071	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148072	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148073	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148074	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148075	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148076	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148077	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148078	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148079	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148080	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148081	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148082	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148083	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148084	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148085	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148086	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148087	PRJEB3079	unspecified	malawi: gaz	Sub-Saharan Africa		stool
ERS148088	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148089	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148090	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148091	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148092	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148093	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148094	PRJEB3079	unspecified	usa: gaz	Europe and Northern America		stool
ERS148095	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
ERS148096	PRJEB3079	unspecified	venezuela: gaz	Latin America and the Caribbean		stool
