,t_SNE_1,t_SNE_2,group,emb_type,fid
86,0.6130171572657552,0.36759743422567054,AS,SNE,AY990161.1.1294
87,0.34080455914995017,-0.4055379969015962,AS,SNE,AF338413.1.1408
88,-0.6387066257921427,-0.49133219465360867,AS,SNE,DQ807131.1.1283
89,0.12361803260870897,-0.6432489416330648,AS,SNE,JQ460078.1.1253
90,-0.36231054765253873,-0.27623724210021744,AS,SNE,DQ800246.1.1225
91,0.0417598202729476,-0.6774298437063435,AS,SNE,MH813973.1.1314
92,-0.39684735482161115,-0.6037724775160694,AS,SNE,AB733112.1.1328
93,0.3880081409295557,-0.5283834539614672,AS,SNE,FJ557746.1.1357
94,0.4075573537982997,-0.3541506096934017,AS,SNE,JQ470107.1.1403
95,0.5561264934902572,0.4093035480433756,AS,SNE,FJ557765.1.1386
96,-0.15337264080816546,-0.5872596620377933,AS,SNE,FJ558058.1.1360
97,0.7041375439909153,-0.0272016955655138,AS,SNE,LC190799.1.1211
98,0.6751040011642451,0.052657885781970504,AS,SNE,AM943044.1.1276
99,0.11357338326377027,-0.27433506905212174,AS,SNE,JQ467142.1.1299
