task,source,disease,fid,group,importance,importance_sample_pooled,importance_fold_pooled
lodo,attn,PD,JQ185470.1.1347,Ctrl,-0.0781032535717135,-0.0781032535717135,-0.0781032535717135
lodo,attn,PD,GQ133046.1.1200,Ctrl,-0.0768339184236001,-0.0768339184236001,-0.0768339184236001
lodo,attn,PD,JF203236.1.1325,Ctrl,-0.0768206213375626,-0.0768206213375626,-0.0768206213375626
lodo,attn,PD,FJ363658.1.1358,Ctrl,-0.0764786579088379,-0.0764786579088379,-0.0764786579088379
lodo,attn,PD,FJ366818.1.1301,Ctrl,-0.0764772736876427,-0.0764772736876427,-0.0764772736876427
lodo,attn,PD,DQ808930.1.1287,Ctrl,-0.0759337270035782,-0.0759337270035782,-0.0759337270035782
lodo,attn,PD,DQ326186.1.1355,Ctrl,-0.0757585949794543,-0.0757585949794543,-0.0757585949794543
lodo,attn,PD,GQ493692.1.1234,Ctrl,-0.0757028955613431,-0.0757028955613431,-0.0757028955613431
lodo,attn,PD,DQ808601.1.1285,Ctrl,-0.0747952252651647,-0.0747952252651647,-0.0747952252651647
lodo,attn,PD,JQ185510.1.1362,Ctrl,-0.0731521950681191,-0.0731521950681191,-0.0731521950681191
lodo,attn,PD,AY850463.1.1224,Ctrl,-0.0698712749521595,-0.0698712749521595,-0.0698712749521595
lodo,attn,PD,JQ461335.1.1385,Ctrl,-0.0683802574860398,-0.0683802574860398,-0.0683802574860398
lodo,attn,PD,GQ491436.1.1359,Ctrl,-0.0678794675424949,-0.0678794675424949,-0.0678794675424949
lodo,attn,PD,DQ798115.1.1285,Ctrl,-0.0676101164407374,-0.0676101164407374,-0.0676101164407374
lodo,attn,PD,DQ796136.1.1225,Ctrl,-0.0669246661765346,-0.0669246661765346,-0.0669246661765346
lodo,attn,PD,DQ806926.1.1328,Ctrl,-0.0664801870675402,-0.0664801870675402,-0.0664801870675402
lodo,attn,PD,DQ810066.1.1374,Ctrl,-0.0664090865937419,-0.0664090865937419,-0.0664090865937419
lodo,attn,PD,DQ803441.1.1240,Ctrl,-0.0657421819125639,-0.0657421819125639,-0.0657421819125639
lodo,attn,PD,FJ368359.1.1373,Ctrl,-0.0635993754034703,-0.0635993754034703,-0.0635993754034703
lodo,attn,PD,GQ493643.1.1357,Ctrl,-0.0627183226944441,-0.0627183226944441,-0.0627183226944441
lodo,attn,PD,FJ369123.1.1313,Ctrl,-0.0627071713710383,-0.0627071713710383,-0.0627071713710383
lodo,attn,PD,AY979566.1.1352,Ctrl,-0.0620703839355119,-0.0620703839355119,-0.0620703839355119
lodo,attn,PD,AF371688.1.1398,Ctrl,-0.0618239181448172,-0.0618239181448172,-0.0618239181448172
lodo,attn,PD,FJ512259.1.1422,Ctrl,-0.0614965102883594,-0.0614965102883594,-0.0614965102883594
lodo,attn,PD,HQ780721.1.1441,PD,0.0543610101241828,0.0543610101241828,0.0543610101241828
lodo,attn,PD,JQ449434.1.1369,PD,0.0551743963221256,0.0551743963221256,0.0551743963221256
lodo,attn,PD,EF402779.1.1483,PD,0.0555578137348014,0.0555578137348014,0.0555578137348014
lodo,attn,PD,FJ505502.1.1373,PD,0.0558194195395775,0.0558194195395775,0.0558194195395775
lodo,attn,PD,LT161891.1.1529,PD,0.0565216832330931,0.0565216832330931,0.0565216832330931
lodo,attn,PD,FKLA01000009.186857.188363,PD,0.0576300213587502,0.0576300213587502,0.0576300213587502
lodo,attn,PD,GQ014216.1.1367,PD,0.0583685301671654,0.0583685301671654,0.0583685301671654
lodo,attn,PD,CDZQ01045218.278.1785,PD,0.0587296199509418,0.0587296199509418,0.0587296199509418
lodo,attn,PD,FJ367867.1.1361,PD,0.0588398880032222,0.0588398880032222,0.0588398880032222
lodo,attn,PD,GQ491958.1.1358,PD,0.0599878853736623,0.0599878853736623,0.0599878853736623
lodo,attn,PD,KJ412982.1.1209,PD,0.0602469937823879,0.0602469937823879,0.0602469937823879
lodo,attn,PD,LN998062.1.1487,PD,0.0603384487727836,0.0603384487727836,0.0603384487727836
lodo,attn,PD,FJ371244.1.1373,PD,0.0610303478889794,0.0610303478889794,0.0610303478889794
lodo,attn,PD,DQ806128.1.1290,PD,0.061759553217859,0.061759553217859,0.061759553217859
lodo,attn,PD,JF143268.1.1370,PD,0.06278245997455,0.06278245997455,0.06278245997455
lodo,attn,PD,FJ364934.1.1401,PD,0.0639002290376748,0.0639002290376748,0.0639002290376748
lodo,attn,PD,EF401863.1.1477,PD,0.0644948063138219,0.0644948063138219,0.0644948063138219
lodo,attn,PD,DQ800502.1.1288,PD,0.0645284479519314,0.0645284479519314,0.0645284479519314
lodo,attn,PD,HQ789223.1.1434,PD,0.0645887431130224,0.0645887431130224,0.0645887431130224
lodo,attn,PD,DQ799787.1.1286,PD,0.0670653940883428,0.0670653940883428,0.0670653940883428
lodo,attn,PD,DQ795266.1.1352,PD,0.0699167802415437,0.0699167802415437,0.0699167802415437
lodo,attn,PD,AJ518871.1.1462,PD,0.0699674180670247,0.0699674180670247,0.0699674180670247
lodo,attn,PD,KF842603.1.1378,PD,0.0710588799521685,0.0710588799521685,0.0710588799521685
lodo,attn,PD,AY653235.1.1324,PD,0.0731623899498982,0.0731623899498982,0.0731623899498982
lodo,attn,PD,CVOZ01000362.1.1219,PD,0.0738946649066855,0.0738946649066855,0.0738946649066855
lodo,attn,PD,JQ190289.1.1360,PD,0.0740516974015214,0.0740516974015214,0.0740516974015214
lodo,attn,PD,KF842779.1.1381,PD,0.0762560367379402,0.0762560367379402,0.0762560367379402
lodo,attn,PD,LN907732.1.1433,PD,0.0770227171772473,0.0770227171772473,0.0770227171772473
lodo,attn,PD,HQ717226.1.1310,PD,0.0779684162350568,0.0779684162350568,0.0779684162350568
lodo,attn,PD,GQ014254.1.1331,PD,0.082052207031816,0.082052207031816,0.082052207031816
lodo,attn,PD,MF326581.1.1216,PD,0.0827303532441144,0.0827303532441144,0.0827303532441144
lodo,attn,PD,GQ014215.1.1357,PD,0.084224397267299,0.084224397267299,0.084224397267299
lodo,attn,PD,KF101798.1.1358,PD,0.0852757857521306,0.0852757857521306,0.0852757857521306
lodo,attn,PD,JN698650.1.1277,PD,0.087818491305546,0.087818491305546,0.087818491305546
lodo,attn,PD,GQ491160.1.1334,PD,0.0879102815661995,0.0879102815661995,0.0879102815661995
lodo,attn,PD,DQ808123.1.1242,PD,0.0882417148722441,0.0882417148722441,0.0882417148722441
lodo,attn,PD,DQ806077.1.1402,PD,0.0935524310481008,0.0935524310481008,0.0935524310481008
lodo,attn,PD,X95624.1.1458,PD,0.0954576991705149,0.0954576991705149,0.0954576991705149
lodo,attn,PD,DQ799308.1.1322,PD,0.0977365602188317,0.0977365602188317,0.0977365602188317
lodo,attn,PD,DQ441256.1.1313,PD,0.1002906589667741,0.1002906589667741,0.1002906589667741
lodo,attn,PD,MG245801.1.1200,PD,0.1105807634455599,0.1105807634455599,0.1105807634455599
lodo,attn,PD,FJ364950.1.1345,PD,0.1132086927002948,0.1132086927002948,0.1132086927002948
lodo,attn,PD,KJ160210.1.1379,PD,0.1134035542074128,0.1134035542074128,0.1134035542074128
lodo,attn,PD,AY995251.1.1356,PD,0.1169700652923482,0.1169700652923482,0.1169700652923482
lodo,attn,PD,EF519868.1.1382,PD,0.1466796774324071,0.1466796774324071,0.1466796774324071
lodo,attn,PD,AB733112.1.1328,PD,0.1468430003514212,0.1468430003514212,0.1468430003514212
lodo,attn,PD,MH813973.1.1314,PD,0.1509858922963319,0.1509858922963319,0.1509858922963319
lodo,attn,PD,JX096007.1.1204,PD,0.1800025561397475,0.1800025561397475,0.1800025561397475
lodo,attn,PD,JN004064.1.1431,PD,0.2904746291340884,0.2904746291340884,0.2904746291340884
lodo,attn,PD,D89330.1.1512,PD,0.3289687928545276,0.3289687928545276,0.3289687928545276
lodo,attn,SZ,MH447042.1.1230,Ctrl,-1.2691865852553672,-1.2691865852553672,-1.2691865852553672
lodo,attn,SZ,JN004064.1.1431,Ctrl,-0.8108661392416815,-0.8108661392416815,-0.8108661392416815
lodo,attn,SZ,MH698490.1.1502,Ctrl,-0.3537675000616403,-0.3537675000616403,-0.3537675000616403
lodo,attn,SZ,KY003111.1.1207,Ctrl,-0.3428602813571765,-0.3428602813571765,-0.3428602813571765
lodo,attn,SZ,JQ460060.1.1314,Ctrl,-0.3072506424418035,-0.3072506424418035,-0.3072506424418035
lodo,attn,SZ,FJ802332.1.1211,Ctrl,-0.2867680946808981,-0.2867680946808981,-0.2867680946808981
lodo,attn,SZ,HQ794629.1.1311,Ctrl,-0.2811937569338936,-0.2811937569338936,-0.2811937569338936
lodo,attn,SZ,HQ781017.1.1452,Ctrl,-0.2797326910286218,-0.2797326910286218,-0.2797326910286218
lodo,attn,SZ,KC464806.1.1200,Ctrl,-0.2690034133821022,-0.2690034133821022,-0.2690034133821022
lodo,attn,SZ,FJ371191.1.1358,Ctrl,-0.2569160088010058,-0.2569160088010058,-0.2569160088010058
lodo,attn,SZ,DQ809347.1.1291,Ctrl,-0.2466934593458436,-0.2466934593458436,-0.2466934593458436
lodo,attn,SZ,FAVI01000008.1703276.1704567,Ctrl,-0.2340270477208287,-0.2340270477208287,-0.2340270477208287
lodo,attn,SZ,DQ801264.1.1373,Ctrl,-0.2338957879839507,-0.2338957879839507,-0.2338957879839507
lodo,attn,SZ,KF098860.1.1353,Ctrl,-0.2284916847771824,-0.2284916847771824,-0.2284916847771824
lodo,attn,SZ,KF085270.1.1286,Ctrl,-0.2272326272642639,-0.2272326272642639,-0.2272326272642639
lodo,attn,SZ,DQ824197.1.1281,Ctrl,-0.2129430416700652,-0.2129430416700652,-0.2129430416700652
lodo,attn,SZ,EF404262.1.1485,Ctrl,-0.2109246265931395,-0.2109246265931395,-0.2109246265931395
lodo,attn,SZ,JF203236.1.1325,Ctrl,-0.2107980303550618,-0.2107980303550618,-0.2107980303550618
lodo,attn,SZ,MF002599.1.1493,Ctrl,-0.2006895975758982,-0.2006895975758982,-0.2006895975758982
lodo,attn,SZ,KY795327.1.1204,Ctrl,-0.1998159243120047,-0.1998159243120047,-0.1998159243120047
lodo,attn,SZ,KC293826.1.1212,Ctrl,-0.1939986981858371,-0.1939986981858371,-0.1939986981858371
lodo,attn,SZ,AF385522.1.1499,Ctrl,-0.1848766077894893,-0.1848766077894893,-0.1848766077894893
lodo,attn,SZ,FJ363658.1.1358,Ctrl,-0.1819247666607348,-0.1819247666607348,-0.1819247666607348
lodo,attn,SZ,ABIY02000114.1.1263,Ctrl,-0.1767868425144038,-0.1767868425144038,-0.1767868425144038
lodo,attn,SZ,DQ905725.1.1572,Ctrl,-0.1735700116978673,-0.1735700116978673,-0.1735700116978673
lodo,attn,SZ,JQ467834.1.1286,Ctrl,-0.1717476989612129,-0.1717476989612129,-0.1717476989612129
lodo,attn,SZ,AY979566.1.1352,Ctrl,-0.1680677709000889,-0.1680677709000889,-0.1680677709000889
lodo,attn,SZ,JQ855529.1.1276,Ctrl,-0.167023040999362,-0.167023040999362,-0.167023040999362
lodo,attn,SZ,KT963773.1.1497,Ctrl,-0.1620756183132916,-0.1620756183132916,-0.1620756183132916
lodo,attn,SZ,JQ455259.1.1251,Ctrl,-0.1604320314586927,-0.1604320314586927,-0.1604320314586927
lodo,attn,SZ,HQ806131.1.1433,Ctrl,-0.1557647831038034,-0.1557647831038034,-0.1557647831038034
lodo,attn,SZ,EF399608.1.1495,Ctrl,-0.1545931184292292,-0.1545931184292292,-0.1545931184292292
lodo,attn,SZ,DQ807658.1.1289,Ctrl,-0.1496149007662883,-0.1496149007662883,-0.1496149007662883
lodo,attn,SZ,KF722190.1.1261,Ctrl,-0.1466384411917798,-0.1466384411917798,-0.1466384411917798
lodo,attn,SZ,FJ365306.1.1338,Ctrl,-0.1457771011042364,-0.1457771011042364,-0.1457771011042364
lodo,attn,SZ,FJ371873.1.1224,Ctrl,-0.1428259383695742,-0.1428259383695742,-0.1428259383695742
lodo,attn,SZ,GQ338720.1.1529,Ctrl,-0.1351150858851668,-0.1351150858851668,-0.1351150858851668
lodo,attn,SZ,HG800468.1.1200,Ctrl,-0.1349988764800531,-0.1349988764800531,-0.1349988764800531
lodo,attn,SZ,JQ189849.1.1389,Ctrl,-0.1311770471230764,-0.1311770471230764,-0.1311770471230764
lodo,attn,SZ,FJ978501.1.1405,Ctrl,-0.1293405134383567,-0.1293405134383567,-0.1293405134383567
lodo,attn,SZ,DQ113724.1.1380,Ctrl,-0.1290399898622795,-0.1290399898622795,-0.1290399898622795
lodo,attn,SZ,AM275475.1.1514,Ctrl,-0.127659916891251,-0.127659916891251,-0.127659916891251
lodo,attn,SZ,DQ809050.1.1286,Ctrl,-0.1270278687157139,-0.1270278687157139,-0.1270278687157139
lodo,attn,SZ,KF842615.1.1391,Ctrl,-0.1264395865166245,-0.1264395865166245,-0.1264395865166245
lodo,attn,SZ,JQ455365.1.1268,Ctrl,-0.1257516890517955,-0.1257516890517955,-0.1257516890517955
lodo,attn,SZ,FJ362935.1.1246,Ctrl,-0.1237697509504444,-0.1237697509504444,-0.1237697509504444
lodo,attn,SZ,JF110835.1.1384,Ctrl,-0.1234065578342228,-0.1234065578342228,-0.1234065578342228
lodo,attn,SZ,HM124291.1.1491,Ctrl,-0.1225366827659724,-0.1225366827659724,-0.1225366827659724
lodo,attn,SZ,EF402384.1.1486,Ctrl,-0.1219416177402155,-0.1219416177402155,-0.1219416177402155
lodo,attn,SZ,KF843440.1.1336,Ctrl,-0.120873866822898,-0.120873866822898,-0.120873866822898
lodo,attn,SZ,FJ366838.1.1357,SZ,0.1141324939586409,0.1141324939586409,0.1141324939586409
lodo,attn,SZ,JQ595922.1.973,SZ,0.1154585230339254,0.1154585230339254,0.1154585230339254
lodo,attn,SZ,KF842582.1.1388,SZ,0.1162554028457272,0.1162554028457272,0.1162554028457272
lodo,attn,SZ,MG231210.1.1237,SZ,0.1167094814683712,0.1167094814683712,0.1167094814683712
lodo,attn,SZ,JF044111.1.1379,SZ,0.1178190452885148,0.1178190452885148,0.1178190452885148
lodo,attn,SZ,FJ558299.1.1272,SZ,0.1193696297745735,0.1193696297745735,0.1193696297745735
lodo,attn,SZ,JQ470107.1.1403,SZ,0.1224227224021736,0.1224227224021736,0.1224227224021736
lodo,attn,SZ,AM420132.1.1439,SZ,0.1234202575620795,0.1234202575620795,0.1234202575620795
lodo,attn,SZ,FJ673609.1.1365,SZ,0.1261643517454063,0.1261643517454063,0.1261643517454063
lodo,attn,SZ,HM308748.1.1356,SZ,0.1280301545531126,0.1280301545531126,0.1280301545531126
lodo,attn,SZ,KX021300.1.1561,SZ,0.1297707839491201,0.1297707839491201,0.1297707839491201
lodo,attn,SZ,FJ557701.1.1386,SZ,0.1303351307289512,0.1303351307289512,0.1303351307289512
lodo,attn,SZ,AJ271894.1.1448,SZ,0.134448777579718,0.134448777579718,0.134448777579718
lodo,attn,SZ,CP012069.2692071.2693595,SZ,0.1388138636448419,0.1388138636448419,0.1388138636448419
lodo,attn,SZ,KF101979.1.1340,SZ,0.1412086271236924,0.1412086271236924,0.1412086271236924
lodo,attn,SZ,GQ448908.1.1286,SZ,0.1478158296096619,0.1478158296096619,0.1478158296096619
lodo,attn,SZ,JQ184013.1.1370,SZ,0.1497926113247534,0.1497926113247534,0.1497926113247534
lodo,attn,SZ,KF841860.1.1367,SZ,0.1502104482370492,0.1502104482370492,0.1502104482370492
lodo,attn,SZ,JQ191031.1.1331,SZ,0.1516278198297852,0.1516278198297852,0.1516278198297852
lodo,attn,SZ,JX095988.1.1318,SZ,0.1519916917246099,0.1519916917246099,0.1519916917246099
lodo,attn,SZ,KF099176.1.1356,SZ,0.153535529703596,0.153535529703596,0.153535529703596
lodo,attn,SZ,FMIW01000005.418310.419846,SZ,0.1557266855420051,0.1557266855420051,0.1557266855420051
lodo,attn,SZ,KM067151.1.1321,SZ,0.1569914127300659,0.1569914127300659,0.1569914127300659
lodo,attn,SZ,AY979435.1.1358,SZ,0.160277981747832,0.160277981747832,0.160277981747832
lodo,attn,SZ,AY985264.1.1386,SZ,0.1615764171850563,0.1615764171850563,0.1615764171850563
lodo,attn,SZ,FJ557868.1.1395,SZ,0.1620341827038219,0.1620341827038219,0.1620341827038219
lodo,attn,SZ,HQ802642.1.1374,SZ,0.1656078490855743,0.1656078490855743,0.1656078490855743
lodo,attn,SZ,JF190728.1.1357,SZ,0.167106480248624,0.167106480248624,0.167106480248624
lodo,attn,SZ,AY995251.1.1356,SZ,0.1676733197980841,0.1676733197980841,0.1676733197980841
lodo,attn,SZ,HQ814808.1.1433,SZ,0.1815052509955703,0.1815052509955703,0.1815052509955703
lodo,attn,SZ,KF101070.1.1361,SZ,0.1849490796985214,0.1849490796985214,0.1849490796985214
lodo,attn,SZ,JQ467804.1.1375,SZ,0.1851069157300254,0.1851069157300254,0.1851069157300254
lodo,attn,SZ,MK131295.1.1339,SZ,0.1948323457194166,0.1948323457194166,0.1948323457194166
lodo,attn,SZ,MH813973.1.1314,SZ,0.197480070078284,0.197480070078284,0.197480070078284
lodo,attn,SZ,LT576385.1.1466,SZ,0.2071997298392236,0.2071997298392236,0.2071997298392236
lodo,attn,SZ,KF068512.1.1332,SZ,0.2073346441072771,0.2073346441072771,0.2073346441072771
lodo,attn,SZ,AJ234040.1.1412,SZ,0.2130191402262931,0.2130191402262931,0.2130191402262931
lodo,attn,SZ,KF102016.1.1361,SZ,0.2303899834050328,0.2303899834050328,0.2303899834050328
lodo,attn,SZ,CAGY01000009.11.1531,SZ,0.2582645697249492,0.2582645697249492,0.2582645697249492
lodo,attn,SZ,AJ421779.1.1522,SZ,0.2807215749808927,0.2807215749808927,0.2807215749808927
lodo,attn,SZ,KF102009.1.1359,SZ,0.2861569972616459,0.2861569972616459,0.2861569972616459
lodo,attn,SZ,HQ800862.1.1308,SZ,0.3304543526918467,0.3304543526918467,0.3304543526918467
lodo,attn,SZ,LLVT01000005.96.1646,SZ,0.3563741609043145,0.3563741609043145,0.3563741609043145
lodo,attn,SZ,MH337931.1.1279,SZ,0.3913844130719335,0.3913844130719335,0.3913844130719335
lodo,attn,SZ,D89330.1.1512,SZ,0.4077505597679718,0.4077505597679718,0.4077505597679718
lodo,attn,SZ,JX096007.1.1204,SZ,0.5059807706438882,0.5059807706438882,0.5059807706438882
lodo,attn,SZ,KF101479.1.1371,SZ,0.5299756732437297,0.5299756732437297,0.5299756732437297
lodo,attn,SZ,AJ234058.1.1367,SZ,0.5442797760058619,0.5442797760058619,0.5442797760058619
lodo,attn,SZ,KF084610.1.1355,SZ,0.9844866394331802,0.9844866394331802,0.9844866394331802
lodo,attn,SZ,KF722436.1.1288,SZ,1.1292154731089354,1.1292154731089354,1.1292154731089354
lodo,attn,T2DM,HK240304.1.1331,Ctrl,-0.2342528544809693,-0.2342528544809693,-0.2342528544809693
lodo,attn,T2DM,GQ491354.1.1233,Ctrl,-0.1988443304200445,-0.1988443304200445,-0.1988443304200445
lodo,attn,T2DM,FJ366585.1.1356,Ctrl,-0.1634537680516661,-0.1634537680516661,-0.1634537680516661
lodo,attn,T2DM,DQ808123.1.1242,Ctrl,-0.1604885303219945,-0.1604885303219945,-0.1604885303219945
lodo,attn,T2DM,JQ465376.1.1220,Ctrl,-0.1601450835891303,-0.1601450835891303,-0.1601450835891303
lodo,attn,T2DM,GQ133046.1.1200,Ctrl,-0.1535096150096759,-0.1535096150096759,-0.1535096150096759
lodo,attn,T2DM,DQ806006.1.1388,Ctrl,-0.1432723437036954,-0.1432723437036954,-0.1432723437036954
lodo,attn,T2DM,HM240983.1.1303,Ctrl,-0.1431247374558447,-0.1431247374558447,-0.1431247374558447
lodo,attn,T2DM,GQ338715.1.1269,Ctrl,-0.1355649029868179,-0.1355649029868179,-0.1355649029868179
lodo,attn,T2DM,HK555826.1.1289,Ctrl,-0.1332701492409774,-0.1332701492409774,-0.1332701492409774
lodo,attn,T2DM,DQ801035.1.1387,Ctrl,-0.1277277138715515,-0.1277277138715515,-0.1277277138715515
lodo,attn,T2DM,GQ491160.1.1334,Ctrl,-0.1274215979028762,-0.1274215979028762,-0.1274215979028762
lodo,attn,T2DM,GBHJ01003687.151.1360,Ctrl,-0.1273048426431527,-0.1273048426431527,-0.1273048426431527
lodo,attn,T2DM,KF842080.1.1260,Ctrl,-0.1238108315906181,-0.1238108315906181,-0.1238108315906181
lodo,attn,T2DM,DQ824178.1.1289,Ctrl,-0.1233769262393669,-0.1233769262393669,-0.1233769262393669
lodo,attn,T2DM,FJ382054.1.1201,Ctrl,-0.1227342867513089,-0.1227342867513089,-0.1227342867513089
lodo,attn,T2DM,GQ897566.1.1496,Ctrl,-0.1225758790876126,-0.1225758790876126,-0.1225758790876126
lodo,attn,T2DM,JQ455635.1.1212,Ctrl,-0.1206859387917544,-0.1206859387917544,-0.1206859387917544
lodo,attn,T2DM,GFJP01006665.2.1440,Ctrl,-0.1199632637192174,-0.1199632637192174,-0.1199632637192174
lodo,attn,T2DM,HK557112.1.1272,Ctrl,-0.1198485968523123,-0.1198485968523123,-0.1198485968523123
lodo,attn,T2DM,DQ809399.1.1289,Ctrl,-0.1197381788206127,-0.1197381788206127,-0.1197381788206127
lodo,attn,T2DM,DQ824361.1.1287,Ctrl,-0.1194474398325445,-0.1194474398325445,-0.1194474398325445
lodo,attn,T2DM,JQ465246.1.1375,Ctrl,-0.1176675465167585,-0.1176675465167585,-0.1176675465167585
lodo,attn,T2DM,DQ801609.1.1306,Ctrl,-0.1165892820806974,-0.1165892820806974,-0.1165892820806974
lodo,attn,T2DM,ACCF01000268.3369.4627,Ctrl,-0.1163388125071855,-0.1163388125071855,-0.1163388125071855
lodo,attn,T2DM,AF132280.1.1277,Ctrl,-0.1155912661179641,-0.1155912661179641,-0.1155912661179641
lodo,attn,T2DM,CVOZ01000362.1.1219,Ctrl,-0.1124954564111193,-0.1124954564111193,-0.1124954564111193
lodo,attn,T2DM,JQ467834.1.1286,Ctrl,-0.1076997128962629,-0.1076997128962629,-0.1076997128962629
lodo,attn,T2DM,DQ326493.1.1337,Ctrl,-0.1058901814962894,-0.1058901814962894,-0.1058901814962894
lodo,attn,T2DM,JQ449887.1.1241,Ctrl,-0.1036815625403899,-0.1036815625403899,-0.1036815625403899
lodo,attn,T2DM,FJ366505.1.1299,Ctrl,-0.1036666828883404,-0.1036666828883404,-0.1036666828883404
lodo,attn,T2DM,MH924239.1.1200,Ctrl,-0.1034702870266848,-0.1034702870266848,-0.1034702870266848
lodo,attn,T2DM,DQ806395.1.1243,Ctrl,-0.1024548802851975,-0.1024548802851975,-0.1024548802851975
lodo,attn,T2DM,AY653232.1.1310,Ctrl,-0.102381161949446,-0.102381161949446,-0.102381161949446
lodo,attn,T2DM,KF785806.1.1418,Ctrl,-0.1018102724493374,-0.1018102724493374,-0.1018102724493374
lodo,attn,T2DM,AY947496.1.1209,Ctrl,-0.0999766474766863,-0.0999766474766863,-0.0999766474766863
lodo,attn,T2DM,FJ557765.1.1386,Ctrl,-0.0997949560867216,-0.0997949560867216,-0.0997949560867216
lodo,attn,T2DM,JF090188.1.1364,Ctrl,-0.0995893294339136,-0.0995893294339136,-0.0995893294339136
lodo,attn,T2DM,FJ369308.1.1240,Ctrl,-0.0989375659178833,-0.0989375659178833,-0.0989375659178833
lodo,attn,T2DM,HW066288.1.1503,Ctrl,-0.0976070054269399,-0.0976070054269399,-0.0976070054269399
lodo,attn,T2DM,FJ366863.1.1336,Ctrl,-0.0966689495228828,-0.0966689495228828,-0.0966689495228828
lodo,attn,T2DM,HK555409.2.1317,Ctrl,-0.095802679953711,-0.095802679953711,-0.095802679953711
lodo,attn,T2DM,ACBX02000025.1.1217,Ctrl,-0.0956717724960348,-0.0956717724960348,-0.0956717724960348
lodo,attn,T2DM,DQ801618.1.1247,Ctrl,-0.0956333138986988,-0.0956333138986988,-0.0956333138986988
lodo,attn,T2DM,DQ797315.1.1283,Ctrl,-0.0917871171262142,-0.0917871171262142,-0.0917871171262142
lodo,attn,T2DM,HQ766894.1.1448,Ctrl,-0.0916260941891351,-0.0916260941891351,-0.0916260941891351
lodo,attn,T2DM,DQ794280.1.1399,Ctrl,-0.0908676823488382,-0.0908676823488382,-0.0908676823488382
lodo,attn,T2DM,FJ366441.1.1355,Ctrl,-0.0882689746264937,-0.0882689746264937,-0.0882689746264937
lodo,attn,T2DM,FJ367045.1.1321,Ctrl,-0.0878449579206441,-0.0878449579206441,-0.0878449579206441
lodo,attn,T2DM,DQ823787.1.1236,Ctrl,-0.0876676860760749,-0.0876676860760749,-0.0876676860760749
lodo,attn,T2DM,AJ540309.1.1413,T2DM,0.1089000233898638,0.1089000233898638,0.1089000233898638
lodo,attn,T2DM,GQ491404.1.1333,T2DM,0.1090481886134566,0.1090481886134566,0.1090481886134566
lodo,attn,T2DM,DQ806573.1.1391,T2DM,0.1096320812339864,0.1096320812339864,0.1096320812339864
lodo,attn,T2DM,FJ363133.1.1363,T2DM,0.110205385962567,0.110205385962567,0.110205385962567
lodo,attn,T2DM,DQ794799.1.1281,T2DM,0.1111418418656554,0.1111418418656554,0.1111418418656554
lodo,attn,T2DM,LLVT01000005.96.1646,T2DM,0.112218953656304,0.112218953656304,0.112218953656304
lodo,attn,T2DM,JQ185418.1.1353,T2DM,0.1146693644174798,0.1146693644174798,0.1146693644174798
lodo,attn,T2DM,JX678705.1.1388,T2DM,0.1148855157398139,0.1148855157398139,0.1148855157398139
lodo,attn,T2DM,AY985264.1.1386,T2DM,0.1159057338902604,0.1159057338902604,0.1159057338902604
lodo,attn,T2DM,KF085270.1.1286,T2DM,0.1170126726883762,0.1170126726883762,0.1170126726883762
lodo,attn,T2DM,DQ801017.1.1384,T2DM,0.1173477260152038,0.1173477260152038,0.1173477260152038
lodo,attn,T2DM,EF451053.1.1351,T2DM,0.1218492364775141,0.1218492364775141,0.1218492364775141
lodo,attn,T2DM,HQ800862.1.1308,T2DM,0.1254070794697918,0.1254070794697918,0.1254070794697918
lodo,attn,T2DM,FJ558427.1.1215,T2DM,0.125964539958541,0.125964539958541,0.125964539958541
lodo,attn,T2DM,JX095969.1.1221,T2DM,0.1283674055969006,0.1283674055969006,0.1283674055969006
lodo,attn,T2DM,DQ794891.1.1393,T2DM,0.1285091748760705,0.1285091748760705,0.1285091748760705
lodo,attn,T2DM,FJ364934.1.1401,T2DM,0.131412302737694,0.131412302737694,0.131412302737694
lodo,attn,T2DM,FJ366838.1.1357,T2DM,0.1330126029975065,0.1330126029975065,0.1330126029975065
lodo,attn,T2DM,DQ796193.1.1249,T2DM,0.1340208369918981,0.1340208369918981,0.1340208369918981
lodo,attn,T2DM,JF110835.1.1384,T2DM,0.1341086806350042,0.1341086806350042,0.1341086806350042
lodo,attn,T2DM,MF464539.1.1400,T2DM,0.1351194700265481,0.1351194700265481,0.1351194700265481
lodo,attn,T2DM,JF044111.1.1379,T2DM,0.1364854410596732,0.1364854410596732,0.1364854410596732
lodo,attn,T2DM,AY850535.1.1224,T2DM,0.1426348273457093,0.1426348273457093,0.1426348273457093
lodo,attn,T2DM,DQ805726.1.1392,T2DM,0.1509678439603399,0.1509678439603399,0.1509678439603399
lodo,attn,T2DM,HQ794846.1.1268,T2DM,0.1520032140857364,0.1520032140857364,0.1520032140857364
lodo,attn,T2DM,JQ455437.1.1278,T2DM,0.1536224231367784,0.1536224231367784,0.1536224231367784
lodo,attn,T2DM,FJ368193.1.1350,T2DM,0.1540139320445407,0.1540139320445407,0.1540139320445407
lodo,attn,T2DM,CP011914.198813.200280,T2DM,0.1553020251478078,0.1553020251478078,0.1553020251478078
lodo,attn,T2DM,LN998062.1.1487,T2DM,0.1566183143475584,0.1566183143475584,0.1566183143475584
lodo,attn,T2DM,MG245801.1.1200,T2DM,0.1577009727306466,0.1577009727306466,0.1577009727306466
